2017-12-02,2900.0
2017-12-03,3100.0
2017-12-04,3400.0
2017-12-05,3400.0
2017-12-06,4700.0
2017-12-07,9500.0
2017-12-08,8400.0
2017-12-09,5600.0
2017-12-10,5400.0
2017-12-11,6600.0
2017-12-12,6000.0
2017-12-13,5200.0
2017-12-14,4400.0
2017-12-15,4200.0
2017-12-16,4300.0
2017-12-17,4600.0
2017-12-18,4900.0
2017-12-19,5100.0
2017-12-20,6500.0
2017-12-21,5000.0
2017-12-22,10000.0
2017-12-23,6300.0
2017-12-24,4400.0
2017-12-25,4100.0
2017-12-26,4000.0
2017-12-27,3700.0
2017-12-28,3800.0
2017-12-29,3300.0
2017-12-30,3300.0
2017-12-31,2700.0
2018-01-01,2310.0
2018-01-02,2970.0
2018-01-03,3025.0
2018-01-04,2805.0
2018-01-05,2750.0
2018-01-06,2475.0
2018-01-07,2475.0
2018-01-08,2695.0
2018-01-09,2695.0
2018-01-10,2695.0
2018-01-11,3025.0
2018-01-12,2585.0
2018-01-13,2255.0
2018-01-14,2035.0
2018-01-15,2145.0
2018-01-16,4125.0
2018-01-17,5500.0
2018-01-18,3850.0
2018-01-19,2750.0
2018-01-20,2255.0
2018-01-21,1980.0
2018-01-22,2530.0
2018-01-23,2420.0
2018-01-24,2255.0
2018-01-25,2090.0
2018-01-26,2145.0
2018-01-27,1760.0
2018-01-28,1705.0
2018-01-29,1705.0
2018-01-30,1925.0
2018-01-31,2090.0
2018-02-01,2337.0
2018-02-02,3198.0
2018-02-03,2091.0
2018-02-04,1804.0
2018-02-05,3157.0
2018-02-06,4100.0
2018-02-07,2624.0
2018-02-08,2050.0
2018-02-09,1804.0
2018-02-10,1599.0
2018-02-11,1394.0
2018-02-12,1517.0
2018-02-13,1394.0
2018-02-14,1435.0
2018-02-15,1558.0
2018-02-16,1353.0
2018-02-17,1312.0
2018-02-18,1312.0
2018-02-19,1271.0
2018-02-20,1394.0
2018-02-21,1394.0
2018-02-22,1312.0
2018-02-23,1107.0
2018-02-24,1025.0
2018-02-25,943.0
2018-02-26,1066.0
2018-02-27,1107.0
2018-02-28,1025.0
2018-03-01,1659.0
2018-03-02,1638.0
2018-03-03,1533.0
2018-03-04,1323.0
2018-03-05,1554.0
2018-03-06,1554.0
2018-03-07,1743.0
2018-03-08,1785.0
2018-03-09,2058.0
2018-03-10,1491.0
2018-03-11,1407.0
2018-03-12,1596.0
2018-03-13,1491.0
2018-03-14,1764.0
2018-03-15,2100.0
2018-03-16,1638.0
2018-03-17,1407.0
2018-03-18,1701.0
2018-03-19,1659.0
2018-03-20,1596.0
2018-03-21,1617.0
2018-03-22,1470.0
2018-03-23,1407.0
2018-03-24,1218.0
2018-03-25,1197.0
2018-03-26,1659.0
2018-03-27,1512.0
2018-03-28,1386.0
2018-03-29,1659.0
2018-03-30,1890.0
2018-03-31,1302.0
2018-04-01,1691.0
2018-04-02,1805.0
2018-04-03,1729.0
2018-04-04,1634.0
2018-04-05,1748.0
2018-04-06,1900.0
2018-04-07,1463.0
2018-04-08,1311.0
2018-04-09,1615.0
2018-04-10,1539.0
2018-04-11,1444.0
2018-04-12,1748.0
2018-04-13,1767.0
2018-04-14,1368.0
2018-04-15,1349.0
2018-04-16,1482.0
2018-04-17,1349.0
2018-04-18,1387.0
2018-04-19,1425.0
2018-04-20,1444.0
2018-04-21,1368.0
2018-04-22,1292.0
2018-04-23,1444.0
2018-04-24,1729.0
2018-04-25,1653.0
2018-04-26,1387.0
2018-04-27,1254.0
2018-04-28,1159.0
2018-04-29,1159.0
2018-04-30,1235.0
2018-05-01,1176.0
2018-05-02,1134.0
2018-05-03,1260.0
2018-05-04,1218.0
2018-05-05,1190.0
2018-05-06,1148.0
2018-05-07,1232.0
2018-05-08,1288.0
2018-05-09,1204.0
2018-05-10,1176.0
2018-05-11,1400.0
2018-05-12,1022.0
2018-05-13,994.0
2018-05-14,1120.0
2018-05-15,1036.0
2018-05-16,1148.0
2018-05-17,1134.0
2018-05-18,1050.0
2018-05-19,896.0
2018-05-20,952.0
2018-05-21,1064.0
2018-05-22,1106.0
2018-05-23,1302.0
2018-05-24,1288.0
2018-05-25,1092.0
2018-05-26,896.0
